76,68.51851851851852
80,68.51851851851852
84,68.51851851851852
88,68.51851851851852
92,68.51851851851852
96,68.51851851851852
100,68.51851851851852
104,68.51851851851852
108,68.51851851851852
112,68.51851851851852
116,68.51851851851852
120,68.51851851851852
124,68.51851851851852
128,68.51851851851852
132,68.51851851851852
136,68.51851851851852
140,68.51851851851852
144,68.51851851851852
148,68.51851851851852
152,68.51851851851852
156,68.51851851851852
160,68.51851851851852
164,68.51851851851852
168,68.51851851851852
172,68.51851851851852
176,68.51851851851852
180,68.51851851851852
184,68.51851851851852
188,68.51851851851852
192,68.51851851851852
196,68.51851851851852
200,68.51851851851852
204,68.51851851851852
208,68.51851851851852
212,68.51851851851852
216,68.51851851851852
220,68.51851851851852
224,68.51851851851852
228,68.51851851851852
232,68.51851851851852
236,68.51851851851852
240,68.51851851851852
244,68.51851851851852
248,68.51851851851852
252,68.51851851851852
256,68.51851851851852
260,68.51851851851852
264,68.51851851851852
268,68.51851851851852
272,68.51851851851852
276,68.51851851851852
280,68.51851851851852
284,68.51851851851852
288,68.51851851851852
292,68.51851851851852
296,68.51851851851852
300,68.51851851851852
304,68.51851851851852
308,68.51851851851852
312,68.51851851851852
316,68.51851851851852
320,68.51851851851852
324,68.51851851851852
328,68.51851851851852
332,68.51851851851852
336,68.51851851851852
340,68.51851851851852
344,68.51851851851852
348,68.51851851851852
352,68.51851851851852
356,68.51851851851852
360,68.51851851851852
364,68.51851851851852
368,68.51851851851852
372,68.51851851851852
376,68.51851851851852
380,68.51851851851852
384,68.51851851851852
388,68.51851851851852
392,68.51851851851852
396,68.51851851851852
400,68.51851851851852
404,68.51851851851852
408,68.51851851851852
412,68.51851851851852
416,68.51851851851852
420,68.51851851851852
424,68.51851851851852
428,68.51851851851852
432,68.51851851851852
436,68.51851851851852
440,68.51851851851852
444,68.51851851851852
448,68.51851851851852
452,68.51851851851852
456,68.51851851851852
460,68.51851851851852
464,68.51851851851852
468,68.51851851851852
472,68.51851851851852
476,68.51851851851852
480,68.51851851851852
484,68.51851851851852
488,68.51851851851852
492,68.51851851851852
496,68.51851851851852
500,68.51851851851852
504,68.51851851851852
508,68.51851851851852
512,68.51851851851852
516,68.51851851851852
520,68.51851851851852
524,68.51851851851852
528,68.51851851851852
532,68.51851851851852
536,68.51851851851852
540,68.51851851851852
544,68.51851851851852
548,68.51851851851852
552,68.51851851851852
556,68.51851851851852
560,68.51851851851852
564,68.51851851851852
568,68.51851851851852
572,68.51851851851852
576,65.74074074074073
580,62.962962962962955
584,60.18518518518518
588,57.407407407407405
592,54.62962962962963
596,51.85185185185185
600,49.074074074074076
604,46.29629629629629
608,43.51851851851852
612,40.74074074074075
616,37.96296296296296
620,37.96296296296296
624,37.96296296296296
628,37.96296296296296
632,37.96296296296296
636,37.96296296296296
640,37.96296296296296
644,37.96296296296296
648,37.96296296296296
652,37.96296296296296
656,37.96296296296296
660,37.96296296296296
664,37.96296296296296
668,37.96296296296296
672,37.96296296296296
676,35.18518518518519
680,32.407407407407405
684,29.62962962962963
688,29.62962962962963
692,29.62962962962963
696,29.62962962962963
700,29.62962962962963
704,29.62962962962963
708,29.62962962962963
712,26.85185185185185
716,24.074074074074073
720,24.074074074074073
724,24.074074074074073
728,24.074074074074073
732,24.074074074074073
736,24.074074074074073
740,24.074074074074073
744,24.074074074074073
748,24.074074074074073
752,24.074074074074073
756,24.074074074074073
760,24.074074074074073
764,24.074074074074073
768,24.074074074074073
772,24.074074074074073
776,24.074074074074073
780,24.074074074074073
784,24.074074074074073
788,24.074074074074073
792,24.074074074074073
796,24.074074074074073
800,24.074074074074073
804,24.074074074074073
808,24.074074074074073
812,24.074074074074073
816,24.074074074074073
820,24.074074074074073
824,24.074074074074073
828,24.074074074074073
832,24.074074074074073
836,24.074074074074073
840,24.074074074074073
844,24.074074074074073
848,24.074074074074073
852,24.074074074074073
856,24.074074074074073
860,24.074074074074073
864,24.074074074074073
868,24.074074074074073
872,24.074074074074073
876,24.074074074074073
880,24.074074074074073
884,24.074074074074073
888,24.074074074074073
892,24.074074074074073
896,24.074074074074073
900,24.074074074074073
904,24.074074074074073
908,24.074074074074073
912,24.074074074074073
916,24.074074074074073
920,24.074074074074073
924,24.074074074074073
928,24.074074074074073
932,24.074074074074073
936,24.074074074074073
940,24.074074074074073
944,24.074074074074073
948,26.85185185185185
952,29.62962962962963
956,32.407407407407405
960,35.18518518518519
964,37.96296296296296
968,40.74074074074075
972,43.51851851851852
