432,62.962962962962955
436,62.962962962962955
440,62.962962962962955
444,62.962962962962955
448,62.962962962962955
452,62.962962962962955
456,62.962962962962955
460,62.962962962962955
464,62.962962962962955
468,62.962962962962955
472,62.962962962962955
476,62.962962962962955
480,62.962962962962955
484,62.962962962962955
488,62.962962962962955
492,62.962962962962955
496,62.962962962962955
500,62.962962962962955
504,62.962962962962955
508,62.962962962962955
712,24.074074074074073
716,24.074074074074073
720,24.074074074074073
724,24.074074074074073
728,24.074074074074073
732,24.074074074074073
736,24.074074074074073
740,24.074074074074073
744,24.074074074074073
748,24.074074074074073
752,24.074074074074073
756,24.074074074074073
760,24.074074074074073
764,24.074074074074073
768,24.074074074074073
772,24.074074074074073
776,24.074074074074073
780,24.074074074074073
984,62.962962962962955
988,62.962962962962955
992,62.962962962962955
996,62.962962962962955
1000,62.962962962962955
1004,62.962962962962955
1008,62.962962962962955
1012,62.962962962962955
1016,62.962962962962955
1020,62.962962962962955
1024,62.962962962962955
1028,62.962962962962955
1032,62.962962962962955
1036,62.962962962962955
1040,62.962962962962955
1044,62.962962962962955
1048,62.962962962962955
1052,62.962962962962955
1056,62.962962962962955
1060,62.962962962962955
1064,62.962962962962955
1068,62.962962962962955
1072,62.962962962962955
1076,62.962962962962955
1080,62.962962962962955
1084,62.962962962962955
1088,62.962962962962955
1232,115.74074074074075
1236,115.74074074074075
1240,115.74074074074075
1244,112.96296296296296
1248,110.18518518518519
1252,107.4074074074074
1256,104.62962962962963
1260,101.85185185185185
1264,99.07407407407408
1268,96.29629629629629
1272,93.51851851851852
1276,90.74074074074075
1280,87.96296296296296
1284,85.18518518518518
1288,82.4074074074074
1292,79.62962962962963
1296,76.85185185185185
1300,74.07407407407408
1304,71.2962962962963
1308,68.51851851851852
1312,65.74074074074073
1316,62.962962962962955
1320,60.18518518518518
1324,60.18518518518518
1328,60.18518518518518
1332,60.18518518518518
1336,60.18518518518518
1340,60.18518518518518
1344,60.18518518518518
1348,60.18518518518518
1352,60.18518518518518
1356,60.18518518518518
